cell id,cell type,column id
720575940618326875,Tm9,344
720575940618327089,L2,72
720575940618327330,R8,394
720575940618331456,T4a,298
720575940618334001,Tm9,363
720575940618338260,Mi1,651
720575940618338961,L1,297
720575940618340416,T4c,746
720575940618342329,C2,742
720575940618344571,T4c,250
720575940618344738,T2a,not assigned
720575940618345217,Tm20,783
720575940618345729,T5a,592
720575940618347220,R8,244
720575940618347494,T1,795
720575940618348155,T2,443
720575940618350804,Mi1,47
720575940618351060,R7,195
720575940618356273,Tm2,509
720575940618358299,Tm3,303
720575940618358838,Mi1,200
720575940618360294,T1,565
720575940618363515,Tm1,602
720575940618364325,Mi1,201
720575940618365981,L4,648
720575940618366021,T4b,467
720575940618366109,L2,194
720575940618366528,T4b,401
720575940618368216,T4c,144
720575940618368925,Tm1,413
720575940618369209,Tm2,526
720575940618370449,R7,not assigned
720575940618370885,T2a,296
720575940618371028,Tm4,632
720575940618371613,L5,303
720575940618373962,T4a,705
720575940618375197,T4a,680
720575940618375232,T5c,340
720575940618375569,L3,636
720575940618375803,Tm3,637
720575940618376522,T4c,79
720575940618377024,T5d,70
720575940618377029,Tm9,44
720575940618377521,Tm1,647
720575940618378333,T2a,791
720575940618379554,L1,142
720575940618381515,Tm20,554
720575940618381981,T4c,573
720575940618383060,L4,93
720575940618384293,Tm1,763
720575940618389054,Mi1,202
720575940618392157,Mi1,294
720575940618392610,R7,537
720575940618392669,R8,not assigned
720575940618393413,L3,755
720575940618393885,C2,619
720575940618395229,Mi9,674
720575940618397723,Mi4,536
720575940618398155,Mi9,470
720575940618399417,T1,763
720575940618400216,T5d,539
720575940618400230,C2,770
720575940618400837,T2a,784
720575940618404312,T5b,128
720575940618405169,T2,489
720575940618405917,Mi1,784
720575940618408166,L1,214
720575940618414612,T2,285
720575940618417477,Tm20,567
720575940618420278,Mi1,203
720575940618424645,Tm21,729
720575940618427015,L1,31
720575940618429414,Tm1,104
720575940618430609,L1,684
720575940618430923,Tm3,382
720575940618431069,L2,80
720575940618432413,T4d,245
720575940618433826,R8,256
720575940618434449,L5,122
720575940618439478,Tm9,391
720575940618439825,L4,710
720575940618442726,L1,321
720575940618442917,Tm3,546
720575940618444155,T4a,45
720575940618445241,T4b,179
720575940618446912,Tm20,671
720575940618449031,L2,647
720575940618450065,C2,415
720575940618450085,Tm2,340
720575940618454621,L2,167
720575940618455074,R8,662
720575940618458176,T4a,260
720575940618458769,L5,726
720575940618459200,C3,579
720575940618459712,T4a,232
720575940618460229,L1,444
720575940618463813,L1,220
720575940618467985,R8,318
720575940618468692,T4c,631
720575940618470779,Tm21,522
720575940618470996,L2,315
720575940618475422,T4d,214
720575940618475569,T5c,113
720575940618476317,L2,190
720575940618477497,Mi4,181
720575940618477753,L2,372
720575940618477947,T2a,not assigned
720575940618479650,T1,8
720575940618481733,Tm9,550
720575940618481947,L4,308
720575940618485312,T4c,540
720575940618485787,T1,721
720575940618485945,R8,348
720575940618487109,T3,757
720575940618489115,T4c,662
720575940618489318,T1,358
720575940618490269,Tm3,54
720575940618490651,L3,775
720575940618490782,Mi1,204
720575940618490929,Tm4,606
720575940618491038,Mi1,205
720575940618491220,L4,205
720575940618493253,T5a,569
720575940618493509,T5a,159
720575940618497093,Tm21,231
720575940618499141,L1,730
720575940618501725,Tm3,not assigned
720575940618502841,T4d,387
720575940618503325,Tm21,235
720575940618504093,T2,223
720575940618508006,R8,731
720575940618508473,T2a,not assigned
720575940618508774,R7,49
720575940618509893,T2,783
720575940618511297,Tm4,386
720575940618512197,Tm20,767
720575940618512805,T2,233
720575940618514846,L5,478
720575940618517185,Tm2,560
720575940618517662,Tm20,457
720575940618517794,T4c,239
720575940618518246,R8,328
720575940618518969,T3,270
720575940618519526,Mi4,20
720575940618522397,L4,115
720575940618526262,T2a,165
720575940618526365,Tm2,600
720575940618528203,Tm20,466
720575940618528347,R7,191
720575940618529927,Tm3,695
720575940618531585,T4b,200
720575940618531611,Tm2,624
720575940618532865,R8,586
720575940618535097,T1,557
720575940618536350,T4c,123
720575940618538565,L5,362
720575940618540957,R8,671
720575940618542134,Tm1,518
720575940618542539,Tm1,241
720575940618545638,Mi9,663
720575940618547269,L2,272
720575940618547649,Tm20,763
720575940618547897,T2a,681
720575940618549061,Tm9,253
720575940618551041,R7,394
720575940618551120,Tm3,684
720575940618555321,T2a,216
720575940618557248,Tm20,440
720575940618558804,Mi4,32
720575940618561209,L3,787
720575940618566557,R7,604
720575940618568166,T2,657
720575940618568502,Tm4,116
720575940618568768,Tm9,664
720575940618569541,L5,302
720575940618570909,R7,78
720575940618572869,L5,357
720575940618573888,L1,536
720575940618574493,R8,259
720575940618576197,Mi4,579
720575940618576541,Tm2,376
720575940618576704,Mi4,101
720575940618579797,Tm3,220
720575940618582785,L4,774
720575940618584091,L5,793
720575940618588075,Tm20,86
720575940618589953,C2,779
720575940618590021,L5,314
720575940618591266,C2,118
720575940618593510,Mi4,538
720575940618594333,R7,762
720575940618596731,L1,372
720575940618599115,T3,not assigned
720575940618600059,T5c,190
720575940618600738,R7,278
720575940618601729,Tm9,19
720575940618604884,R7,126
720575940618606676,R8,775
720575940618607188,L3,793
720575940618607262,T5c,213
720575940618608029,L1,23
720575940618611781,Tm2,665
720575940618614853,L5,242
720575940618614942,T5d,20
720575940618616384,T2,660
720575940618616630,T3,773
720575940618616733,T5c,625
720575940618620706,L5,not assigned
720575940618622804,Tm4,591
720575940618623572,Tm4,445
720575940618625349,Mi9,521
720575940618625620,Tm4,437
720575940618627669,T5d,632
720575940618628436,R7,676
720575940618630469,Tm4,66
720575940618630720,T4b,324
720575940618631253,C3,699
720575940618640965,Mi4,216
720575940618642998,T5a,298
720575940618645589,Tm20,277
720575940618650166,Tm9,509
720575940618650625,R7,749
720575940618651170,L4,104
720575940618651446,T3,365
720575940618651864,T4a,485
720575940618651938,C2,414
720575940618652982,T5b,523
720575940618653697,R7,345
720575940618654282,T5d,641
720575940618654528,L2,719
720575940618655286,L5,51
720575940618657088,Tm21,593
720575940618657281,R7,600
720575940618657403,T4d,679
720575940618657616,T3,521
720575940618658171,T5a,414
720575940618661277,R8,not assigned
720575940618663547,Mi4,777
720575940618664533,T5d,640
720575940618665339,T5b,525
720575940618665595,T4c,480
720575940618669908,R8,753
720575940618670370,Tm4,365
720575940618672293,Tm1,360
720575940618673472,L5,759
720575940618676737,R7,not assigned
720575940618679069,R8,216
720575940618679579,L1,576
720575940618681920,Tm20,665
720575940618683456,Tm21,525
720575940618683469,Mi4,780
720575940618684673,R8,524
720575940618685268,Tm20,148
720575940618686285,Mi9,780
720575940618689349,Tm1,675
720575940618689950,Tm9,206
720575940618693716,Tm3,590
720575940618693965,Tm3,780
720575940618695965,Tm1,790
720575940618697506,Mi1,373
720575940618697757,R8,346
720575940618697967,Mi9,239
720575940618700248,T4a,649
720575940618700322,T1,33
720575940618700504,T4c,609
720575940618701339,T1,697
720575940618703941,T4d,625
720575940618704182,L1,216
720575940618704453,T4d,778
720575940618710813,Mi1,207
720575940618713157,C2,345
720575940618713634,R7,158
720575940618714235,T4d,773
720575940618717819,T5a,375
720575940618718288,Tm20,687
720575940618720926,T4d,532
720575940618721364,L3,63
720575940618723653,T1,426
720575940618724893,Tm1,662
720575940618727291,T4d,573
720575940618727760,Tm9,161
720575940618728021,T2,23
720575940618728277,T2a,617
720575940618728606,Mi1,208
720575940618730107,T5a,732
720575940618730269,Mi9,796
720575940618731899,Tm21,555
720575940618734144,Tm3,167
720575940618736448,C3,231
720575940618737748,L1,522
720575940618739136,Mi1,209
720575940618739796,L5,not assigned
720575940618745839,Tm1,174
720575940618748445,C2,497
720575940618749238,C3,218
720575940618750006,T4c,626
720575940618750491,Tm1,664
720575940618751312,Tm9,500
720575940618752845,Tm2,273
720575940618752853,T5a,151
720575940618753088,L1,279
720575940618755638,T5a,557
720575940618757147,T5d,266
720575940618757430,T4c,385
720575940618758278,Tm21,1
720575940618758558,T2,211
720575940618759734,Tm2,313
720575940618759757,T2,273
720575940618761243,L4,252
720575940618763291,C2,580
720575940618766875,T1,724
720575940618769309,R7,not assigned
720575940618769665,R8,85
720575940618772416,L3,18
720575940618773840,T4c,253
720575940618774848,T4a,589
720575940618776354,T5d,167
720575940618778914,T4d,664
720575940618778960,T1,420
720575940618782021,L2,776
720575940618782599,T4c,768
720575940618782797,Tm9,780
720575940618782800,T2a,436
720575940618783808,C3,417
720575940618786205,Mi1,370
720575940618787229,T5d,356
720575940618793664,L5,546
720575940618794141,L4,478
720575940618795099,Mi1,210
720575940618796352,Tm2,86
720575940618797120,L5,49
720575940618800088,Tm4,249
720575940618802000,T4a,710
720575940618803136,Tm4,242
720575940618808491,L5,527
720575940618813248,C3,236
720575940618813563,T5d,748
720575940618814277,L4,318
720575940618814749,T2,302
720575940618818462,T4a,186
720575940618819974,T1,122
720575940618826314,Mi1,211
720575940618827165,T1,477
720575940618827318,T4b,460
720575940618829083,C2,554
720575940618832720,T5a,401
720575940618833310,C3,641
720575940618836737,Tm9,339
720575940618837332,Tm9,381
720575940618837844,T1,4
720575940618840221,L5,796
720575940618843037,T1,454
720575940618843702,L1,528
720575940618851613,T2,593
720575940618854228,L1,6
720575940618856246,C2,506
720575940618859421,L4,169
720575940618860445,Mi1,681
720575940618862400,Mi9,443
720575940618863153,T2a,465
720575940618864542,Tm21,553
720575940618865472,T4a,231
720575940618867357,Tm4,569
720575940618867796,L1,27
720575940618868052,C2,453
720575940618869789,Tm3,729
720575940618871197,R8,298
720575940618871297,L3,39
720575940618873115,C3,418
720575940618875549,R8,690
720575940618875805,Mi9,699
720575940618876317,L2,684
720575940618880566,Tm3,242
720575940618881620,Tm21,374
720575940618881694,Tm20,679
720575940618882171,C3,120
720575940618882427,T4b,187
720575940618883032,Tm9,531
720575940618885243,T3,652
720575940618886747,C3,404
720575940618889029,Mi9,327
720575940618890910,L5,795
720575940618891521,T2,102
720575940618892957,R8,not assigned
720575940618894494,Mi9,257
720575940618894917,L5,166
720575940618896197,L1,508
720575940618896385,Tm1,529
720575940618902619,Tm3,203
720575940618902811,Mi1,161
720575940618904653,T3,58
720575940618910228,T4c,417
720575940618910621,T4a,297
720575940618919003,L3,672
720575940618919837,Tm9,715
720575940618922309,L4,544
720575940618922653,L1,766
720575940618925739,Mi4,443
720575940618925947,T4c,610
720575940618927451,L4,562
720575940618931229,Mi1,430
720575940618931277,T5d,218
720575940618932939,L5,389
720575940618933302,C2,166
720575940618933451,L2,447
720575940618936221,L3,696
720575940618936645,Tm20,533
720575940618936733,T4a,681
720575940618937684,R8,500
720575940618939469,T5b,608
720575940618941261,T5c,772
720575940618942843,T5a,542
720575940618943053,T5a,772
720575940618946843,T1,575
720575940618947230,L3,60
720575940618950221,T5b,556
720575940618956317,L5,321
720575940618961624,L3,271
720575940618962136,T5b,765
720575940618964052,L3,488
720575940618965918,T3,585
720575940618968222,T2a,515
720575940618970113,T2,364
720575940618971163,T1,398
720575940618974533,T1,625
720575940618976750,Tm1,383
720575940618978358,T5d,334
720575940618979402,T4d,562
720575940618981534,Tm4,620
720575940618984315,T4b,555
720575940618985432,Tm9,687
720575940618985541,L3,253
720575940618985630,Tm20,605
720575940618988190,Tm4,40
720575940618989214,T4a,476
720575940618990689,Mi4,24
720575940618992798,L1,387
720575940618995028,Mi1,192
720575940618996894,T2,19
720575940618999350,Mi9,164
720575940618999461,T5b,396
720575940619006366,Tm20,372
720575940619007489,R8,558
720575940619007867,T4a,790
720575940619010112,T1,626
720575940619012510,L3,648
720575940619014685,C3,483
720575940619016001,Tm1,526
720575940619016315,C3,406
720575940619016408,T5b,387
720575940619018779,Mi1,796
720575940619019313,T4c,2
720575940619022529,Mi4,18
720575940619022757,T5b,11
720575940619025601,T5c,71
720575940619028737,R7,8
720575940619030853,L2,28
720575940619037972,Tm20,600
720575940619039773,Tm21,467
720575940619040513,Mi4,537
720575940619041752,Tm1,57
720575940619043156,Tm20,640
720575940619043413,T4d,639
720575940619045957,R7,542
720575940619047169,L3,523
720575940619049125,T2a,274
720575940619055444,C2,362
720575940619056037,Tm2,733
720575940619056413,L1,495
720575940619057531,T4a,169
720575940619058205,T2a,23
720575940619060638,Tm20,217
720575940619060673,T4b,541
720575940619062693,T4b,692
720575940619063892,Tm3,92
720575940619065373,L2,600
720575940619066095,Tm2,429
720575940619066369,T1,659
720575940619067045,Tm2,397
720575940619067213,T5c,87
720575940619069758,Mi9,693
720575940619070366,L1,436
720575940619070493,C2,494
720575940619072001,R8,664
720575940619073334,Tm4,734
720575940619074587,C3,111
720575940619075566,T2a,204
720575940619075661,T5b,69
720575940619076987,L3,622
720575940619077174,Tm4,161
720575940619078454,T2a,44
720575940619079709,R8,530
720575940619080193,C2,74
720575940619081198,L3,186
720575940619082478,L3,635
720575940619085642,T3,26
720575940619086149,R8,251
720575940619087040,Tm4,30
720575940619087307,T4b,45
720575940619087739,Tm4,36
720575940619090555,T4a,79
720575940619096349,T1,366
720575940619096605,T4d,not assigned
720575940619096886,Tm4,583
720575940619097560,T4c,535
720575940619103030,Mi4,697
720575940619104541,Tm1,747
720575940619105053,Tm20,284
720575940619105985,Tm3,540
720575940619111749,R7,not assigned
720575940619114545,Tm1,766
720575940619119006,T4c,507
720575940619119921,Tm3,556
720575940619120037,T4a,299
720575940619120088,T2a,503
720575940619120293,T2a,74
720575940619120453,R8,403
720575940619121713,Mi1,213
720575940619122036,Mi9,634
720575940619122299,Tm3,not assigned
720575940619123483,L3,404
720575940619123870,T3,604
720575940619131675,T1,275
720575940619132632,C2,114
720575940619132726,T2a,692
720575940619133489,Mi4,287
720575940619135798,L2,47
720575940619137307,C3,477
720575940619137812,T2,442
720575940619137819,L3,661
720575940619139382,Tm1,608
720575940619141942,Tm3,not assigned
720575940619142966,L2,181
720575940619143963,Tm21,466
720575940619144000,R7,728
720575940619146910,T4a,753
720575940619149366,Mi9,80
720575940619149982,L1,240
720575940619152549,L3,225
720575940619152811,Mi9,121
720575940619153462,Mi9,373
720575940619153822,Tm1,735
720575940619157627,L5,344
720575940619158694,Tm2,305
720575940619160405,Tm20,377
720575940619161669,R8,521
720575940619165525,T5b,89
720575940619166029,T4d,504
